country,year,real_interest_rate,total_debt,debt_to_GDP,fx,nonbank_domestic_debt,bank_domestic_debt,official_domestic_debt,domestic_debt,nonbank_foreign_debt,bank_foreign_debt,official_foreign_debt,foreign_debt,foreign_participation_percent_GDP,foreign_ex_officials_participation_percent_GDP,foreign_nonbank_participation_percent_GDP,ggall,extggall,gg,extgg,lccgg,extlccgg,delta,x,y,kappa,alpha,GDP_cte_billions,GDP_cur_billions,GDP_cur_USD_billions,GDP_percapita_cte,GDP_percapita_cur,GDP_percapita_cur_USD,total_investment_percent_GDP,gross_national_savings_percent_GDP,inflation_average,inflation_end,unemployment_rate,general_gov_revenue_billions,general_gov_revenue_percent_GDP,general_gov_expenditures_billions,general_gov_expenditures_percent_GDP,lending_borrowing_billions,lending_borrowing_percent_GDP,current_account_billions,current_account_percent_GDP,ln_GDP_cte_billions,ln_GDP_cur_billions,ln_GDP_percapita_cur_USD,taxes,vix_EUA,vix_EUR,bcom_price,bcom_growth,nominal_rate,continent,control_corruption_rank,gov_effectiveness_rank,political_stability_rank,regulatory_quality_rank,rule_of_law_rank,voice_rank,fx_volatility,int_liq,GBI_weight,dxy,post_08,post_09,post_12,post_13,post_15,post_16,post_17,less_20,bet_20_40,bet_40_60,bet_60_80,bet_80_100,more_100,fx_return,develop,US_nominal_rate
Brazil,2019,31.99170259961463,6198004.75,6782640751782048,0.2514881336701547,2589313.75,1055771.5,4099758.3875,4099758.3875,450661.25,129847.25,101715.5525,714244.25,9842.241075320173,7999.3708080569095,6210.083827493373,6437.299,714.874,5651.631,575.601,4083.23,425.77,0.8821881552499999,0.724950819,0.1160611755,0.28658620275,0.2736171015,1197.657,7256.927,1839.077,5699.139,34532.622,8751.381,15.113,12.344,3.733,4.306,11.925,2310.904,31.844,2747.331,37.858,-436.427,-6.014,-50.927,-2.769,7.088122427163184,8.889711739974407,9.07696679546947,NA,15.383007812499997,15.049324218750007,79.34297500000001,0.004791666666666666,4.5,South America,NA,NA,NA,NA,NA,NA,0.16088690945374445,353587.904337499,0.1504,182.66666666666666,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,EM,1.625
Bulgaria,2004,3.049471760442035,11962.68,2320723758265818,0.6443425627575807,1084,1637.81,5032.5,5032.5,5846.75,0.6957500000000001,3067.2475,10606.5,25743.30720128152,14192.485012499696,14190.796339894663,14.72,9.693,8.857,5.587,NA,NA,0.3223974935,NA,NA,NA,NA,65.113,41.201,26.158,8389.742,5308.728,3370.382,23.433,19.161,6.149,3.966,12.192,14.916,36.204,14.26,34.611,0.656,1.593,-1.119,-4.277,4.176124222058912,3.7184625279055843,8.122781370038155,NA,15.456793893129769,18.886297709923657,147.92725,0.006783333333333333,2.45,Europe,58.04878,63.05419,45.14563,72.4138,49.2823,66.34615,0.049549683865401345,NA,NA,111.58333333333333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,2.25
Bulgaria,2005,2.0314264803040585,13084.75,22383354249988356,0.6249801826269712,1203.75,2516.5,5041,5041,2530.36,0.75675,4147.5,8043.75,17108.173639321947,5383.407597252058,5381.798073037412,12.498,7.549,7.035,3.302,1.974,0,0.38588540125,NA,NA,NA,NA,69.771,47.017,29.868,9039.171,6091.297,3869.585,27.739,18.329,6.038,7.394,10.177,17.03,36.221,16.002,34.033,1.028,2.187,-2.816,-9.428,4.245218450656228,3.850509238439273,8.260902545131609,12.8578344824811,12.779846153846155,14.031134999999999,161.17783333333333,0.014449999999999998,2.05,Europe,58.04878,60.78431,51.45631,69.11765,50.23923,66.34615,0.0697445099250591,NA,NA,116.16666666666667,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,4.25
Bulgaria,2006,2.0004561680305666,11476.75,17980072908805550,0.6473700857969272,514.46225,2853,4555.75,4555.75,2016.25,1183.5,3720.5,6920.75,12909.920161169975,5968.79197134756,3761.0990896881062,11.189,6.735,6.921,3.138,2.544,0,0.39700015625,0.33185831675,0,1,0.16425493275,74.517,53.608,34.38,9703.631,6980.906,4477.025,32.056,16.793,7.416,6.093,9.022,19.15,35.722,17.423,32.501,1.727,3.221,-5.253,-15.28,4.311027287274073,3.9816983106708697,8.406714042321868,13.7159110560133,12.78038461538462,16.52674884615384,170.34858333333332,-0.001341666666666667,3.26,Europe,56.09756,54.63415,57.48792,68.13725,51.19617,65.86539,0.051024620650558614,NA,NA,107.33333333333333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,5.25
Bulgaria,2007,-0.9774218390540196,7877.59,9713844293380288,0.7118969414921483,281.65975,2287.8225,4240,4240,946.72175,1407.25,2743.1575,4661.815,7346.6472303207,3709.6710267118433,1491.9576865495235,10.36,6.074,6.414,2.444,2.838,0,0.40513198500000003,0.4208967245,0,1,-0.0390658335,79.403,63.455,44.404,10392.763,8305.354,5811.848,33.627,9.755,7.572,11.563,6.935,22.985,36.223,21.026,33.135,1.96,3.088,-10.616,-23.907,4.374536150914631,4.150330993262128,8.667653871560846,19.6006709255934,17.45256704980844,19.614428735632167,173.8896666666667,0.009291666666666667,4.58,Europe,52.42719,53.8835,56.03865,70.87379,53.11005,68.26923,0.0529717344788595,NA,NA,60.083333333333336,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,4.25
Bulgaria,2008,2.5246605966526476,9536.5,10889155014193362,0.7666522343178879,941.9855,3172.75,4349.75,4349.75,0.76575,1399.5,3021.25,5186.5,7125.291935705453,1923.7062096441819,1.0519989009479325,9.481,4.876,6.003,1.867,2.736,0.011,0.45617674025,0.44544119475,0.0068534325,0.9944728110000001,0.029021401999999998,84.235,72.79,54.434,11074.06,9569.422,7156.171,36.953,14.98,11.951,7.191,5.664,26.359,36.212,24.369,33.478,1.99,2.734,-12.026,-22.094,4.433610511838167,4.287578583130166,8.875730340374407,15.8041660733492,32.58267175572519,33.70876145038169,183.30625000000006,-0.03278333333333333,5.77,Europe,49.51456,53.39806,56.25,72.81554,52.40385,65.86539,0.09879750727065095,NA,NA,35.416666666666664,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,0.125
Bulgaria,2009,6.998730670103585,9693,13148068950474424,0.7212034858056378,995.59,2315.77,4419.75,4419.75,0.554,956.6275,2520.865,5273,7208.771378183657,1308.5724636690497,0.7573789765814046,9.997,5.505,5.865,2.008,2.705,0.002,0.45617378425,0.443492134,3.8396675e-4,0.9996841715,0.0274869105,81.352,73.147,51.999,10755.502,9670.823,6874.85,28.552,20.25,2.469,1.637,6.878,24.088,32.931,24.714,33.787,-0.626,-0.856,-4.326,-8.319,4.398785418488837,4.292471115005175,8.835625104114934,15.8697725432464,31.598494208494223,33.634777606177614,122.67990000000002,0.015366666666666666,0.55,Europe,52.63158,59.80861,55.92417,72.72727,54.50237,64.92891,0.07404445956344365,NA,NA,57,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,0.125
Bulgaria,2010,9.88565862709738,8176.505,11511713233550458,0.6733346588875697,1642.25,3463.5,5106.25,5106.25,0.49824999999999997,1117.61,3597.5,4169.155,5603.1757764726435,1502.6922870160065,0.6696278575940436,11.453,5.654,6.846,1.975,3.652,0.013,0.476728641,0.48801816025,0.00318121175,0.9969145377499999,-0.01922503425,81.815,74.407,50.364,10901.604,9914.458,6710.857,22.663,20.933,3.039,4.45,10.306,23.054,30.984,25.877,34.777,-2.823,-3.794,-0.874,-1.735,4.404460600880859,4.309550023434739,8.811481941631408,15.5571053721922,22.49457831325302,26.361271485943774,136.88286666666667,0.014325,0.18,Europe,53.33333,59.33014,57.8199,74.16268,53.08057,64.45498,0.06789313376286771,NA,NA,66.33333333333333,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,0.125
Bulgaria,2011,4.423609015595761,11535.5,11118160526249996,0.7043328534176118,1966.5,3163.7775,6157,6157,0.39575,946.5675,2746.4725,5378.25,6665.984978062021,1173.698284623584,0.4905059368880295,12.291,5.443,7.392,1.553,4.221,0.024,0.5332082954999999,0.55704295325,0.00539974325,0.99353419175,-0.03933023725,83.739,80.682,57.366,11428.407,11011.251,7829.1,21.476,21.806,3.386,2.039,11.35,24.435,30.286,25.923,32.13,-1.488,-1.844,0.19,0.33,4.427704818795309,4.390515502069788,8.965602839849714,15.343247388544,24.20257936507937,30.077896825396813,158.63047500000002,-0.010366666666666668,0.22,Europe,51.65877,60.18958,55.92417,70.61611,52.11267,61.50235,0.04726925460694225,NA,NA,24.083333333333332,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,0.125
Bulgaria,2012,8.064433775569073,6231.725,8225340533967432,0.6654326829147534,2044.75,5102.25,7146.75,7146.75,668.11125,920.055,4049.25,6053.25,7363.244900193409,1931.8642119475967,812.698427179506,13.7,6.796,8.953,2.616,4.763,0.025,0.5429055715,0.5522838250000001,0.00517852325,0.9936998145,-0.011130963249999999,84.041,82.209,54.012,11536.811,11285.389,7414.598,22.002,21.151,2.391,2.763,12.379,26.516,32.254,26.874,32.69,-0.359,-0.436,-0.46,-0.851,4.431304775001674,4.40926478511974,8.911206038672168,14.4964300700258,17.815490196078425,24.584285490196052,141.875375,-4.999999999999912e-5,0.03,Europe,51.18483,60.66351,58.76777,69.66824,52.11267,61.50235,0.03922022574549083,NA,NA,55.75,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,0.125
Bulgaria,2013,9.777723088139643,13466,12742849006433882,0.6796758655638272,1218.75,5812.75,7031.25,7031.25,0.8515,584.243,4506.75,6435,7855.320499517817,714.2354032642002,1.0394413994311453,13.978,6.677,8.453,1.893,6.108,0.044,0.5219299295,0.70301378725,0.0057694425,0.9915054597499999,-0.33940336175,84.308,81.919,55.593,11635.669,11305.969,7672.585,21.092,22.37,0.385,-0.851,13.038,27.735,33.856,29.175,35.615,-1.441,-1.759,0.711,1.28,4.4344767596748005,4.405730954185441,8.945408864959733,14.9278463069496,14.22903100775193,18.533330620155034,130.33970833333333,-0.00805,0.02,Europe,48.81517,59.71564,53.08057,68.24644,52.11267,58.21596,0.02908779664473989,18334.7273981463,NA,69.66666666666667,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,0.125
Bulgaria,2014,7.764589018037312,13421.47,15831909536464236,0.6671015968174696,1768.5,5783.9175,7409.81,7409.81,1284.4785,1127.73625,5292.25,6975.445,8318.262041332267,2876.5812633411642,1531.7486912243462,22.724,11.768,13.881,5.018,8.092,0.128,0.52746732475,0.66883706425,0.0075029287499999995,0.99002812875,-0.2537817555,85.906,83.857,56.884,11927.692,11643.279,7898.086,21.582,22.82,-1.601,-1.951,11.524,28.129,33.544,31.202,37.209,-3.073,-3.665,0.705,1.239,4.45325367521214,4.429112967193819,8.974375730619927,15.6130556912446,14.131210937500002,18.281921875000005,125.75574999999999,-0.014758333333333332,0.02,Europe,50.48077,57.69231,49.52381,70.67308,56.73077,59.60591,0.06030464395241975,18576.1288783467,NA,79.58333333333333,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,0.125
Bulgaria,2015,4.886753126241326,17758.38,8713254098481320,0.5633997380084762,2881.25,4711.88,12218.5,12218.5,5771,0.83975,5052.75,11663.75,13056.485285392855,6461.038753875947,6460.098731711686,23.218,10.875,17.317,5.932,7.149,0.054,0.5126034145,0.4347678855,0.00855705425,0.9923999720000001,0.15741502025,89.333,89.333,50.63,12487.489,12487.489,7077.437,21.056,21.176,-1.067,-0.896,9.233,30.951,34.647,33.437,37.429,-2.485,-2.782,0.061,0.121,4.492370960492502,4.492370960492502,8.864667115498184,15.2579693397169,16.721011673151743,23.99266614785993,93.948975,-0.02245,0.01,Europe,49.51923,61.05769,46.66667,70.67308,54.32692,61.08374,0.046268159013100336,20783.3184889051,NA,158.41666666666666,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,0.375
Bulgaria,2016,3.7590345453196687,20321.655,15923045222941220,0.5648309645796088,3310.25,10665.5,13975.5,13975.5,5279.3125,0.87775,3834.9425,12994.25,13664.924494174062,5552.717631346485,5551.7945778824715,27.859,13.266,20.971,7.623,6.622,0.043,0.518400482,0.31859723375,0.0067172297499999995,0.9955609805,0.3894283285,92.738,95.092,53.78,13058.243,13389.734,7572.693,19.014,22.203,-1.323,-0.502,7.666,32.671,34.357,31.203,32.813,1.468,1.544,1.716,3.191,4.529778313063315,4.554844844036026,8.932304029535999,16.6366354346642,15.863488372093013,23.590334883720946,83.54254999999999,0.009625,0,Europe,50.96154,64.90385,49.04762,73.55769,52.40385,59.1133,0.05252298243959622,23691.2085959197,NA,143.83333333333334,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,0,EM,0.625
Bulgaria,2017,1.4392740844053709,26662.25,21081559665356304,0.5867419917151432,3612,10938.75,14551,14551,5933.5,0.7312500000000001,4055.6425,8919.695,8718.472651210071,5800.3589650858185,5799.644211596356,25.908,11.186,19.126,5.868,6.648,0.049,0.5478476665,0.3222741895,0.0062351492500000005,0.99551892725,0.41577074025,95.99,102.308,59.072,13615.495,14511.689,8378.947,19.89,23.379,1.188,1.796,6.23,33.733,32.972,32.888,32.146,0.846,0.826,2.061,3.489,4.564244019375446,4.627987871268537,9.033477529256128,16.86693626951,11.090891472868222,14.76677790697675,85.30769166666668,7.583333333333328e-4,0,Europe,50.96154,63.46154,59.52381,72.59615,51.92308,58.62069,0.07956663489289582,26692.714576292597,NA,135.58333333333334,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,EM,1.375
Bulgaria,2018,0.9142544489459015,24681.5,13011402915799382,0.600820667264384,3353.25,10327.5,13680.5,13680.5,5055.5,0.687,5258,11000.5,10028.260175942387,4609.314007019464,4608.687725055836,24.431,10.837,17.902,5.618,5.422,0.036,0.5554771322500001,0.30800802325,0.00615678725,0.99573571125,0.44891187775,98.95,109.695,66.265,14135.664,15670.598,9466.393,21.266,22.646,2.631,2.31,5.2,37.865,34.519,37.73,34.396,0.135,0.123,0.914,1.38,4.594614672048575,4.697703787391024,9.155503226612627,16.2262563144143,16.569101562499988,16.331809375,85.827533333333335,-0.011191666666666664,0,Europe,50.96154,62.98077,60.47619,72.59615,53.36538,59.1133,0.05084886867014736,27044.8948646649,NA,154.25,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,EM,2.375
Bulgaria,2019,-0.0985885295970158,23800.75,11357588647815884,0.5718492631018495,3011.5,10166,13177.5,13177.5,2267.23,796.435,5147,10623,8951.790273786752,2581.6894049836096,1910.5495116669053,24.212,10.616,18.001,5.451,5.469,0.042,0.553851836,0.2866369135,0.00721460025,0.995352552,0.48645129325,102.287,118.669,67.931,14714.344,17071.007,9772.151,19.49,23.532,2.457,3.1,4.2,42.014,35.405,43.163,36.372,-1.149,-0.968,2.745,4.042,4.627782587658735,4.776338104911956,9.187291884570975,NA,15.383007812499997,15.049324218750007,79.34297500000001,0.004791666666666666,0,Europe,NA,NA,NA,NA,NA,NA,0.0212151631433578,25919.566298615897,NA,182.66666666666666,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,EM,1.625
Chile,2004,-2.524331470483545,10614407.25,5588207893524318,0.0016523192306985663,2615681.8925,361.725,5759244.5925,5759244.5925,1287140.4625,393509.25,735399,2899278,4793.668163280854,2778.7873465181233,2128.158892233461,9994.467,2642.398,6267,1921.896,656.009,NA,0.7270597034999999,0.06702821,NA,NA,NA,93170.111,60481.408,99.226,5815087.86,3774866.168,6193.085,19.696,21.766,1.053,2.444,10.017,13809.474,22.833,12571.042,20.785,1238.432,2.048,3.016,3.04,11.442182251814375,11.01009129100571,8.731188626017454,26.7504864681207,15.456793893129769,18.886297709923657,147.92725,0.006783333333333333,2.25,South America,89.7561,84.72906,70.87379,88.66995,88.51675,88.94231,25.51700855676171,NA,NA,111.58333333333333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,2.25
Chile,2005,-0.8964917717854703,6924115.595,14341926510190724,0.0018127518186361754,3833972.75,386.2,6894822.75,6894822.75,1363723.25,429603.25,552319.9225,2482931.75,3606.21279965068,2604.629377449765,1980.6731454987535,8499.515,2093.349,6165,1543.658,1076.344,NA,0.73609675525,0.1224865795,NA,NA,NA,98519.535,68851.504,123,6087657.299,4254428.965,7600.35,21.815,22.971,3.053,3.671,9.3,16991.774,24.679,13864.133,20.136,3127.641,4.543,2.104,1.711,11.4980101323695,11.1397073485079,8.935949577845612,32.8380008890582,12.779846153846155,14.031134999999999,161.17783333333333,0.014449999999999998,4.5,South America,91.21951,85.29412,74.27184,89.21568,88.99522,89.42308,24.91207138805161,NA,NA,116.16666666666667,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,4.25
Chile,2006,-3.711343834017258,7989287.25,10381967750164210,0.0018628157323227201,3873454.5,343.15,5739629.5,5739629.5,1277788.25,278588.9975,593632.5,2249657.75,2739.4652965502823,1895.2400461211046,1555.9951584700902,7854.124,2229.108,6233,1626.805,1098.093,NA,0.7182406025,0.17510906175,NA,NA,NA,104742.465,82120.323,154.864,6407093.815,5023297.984,9473.005,20.798,25.413,3.402,2.607,7.95,21405.327,26.066,15279.604,18.606,6125.723,7.459,7.111,4.592,11.559259902022845,11.315940804393522,9.156201453691294,40.8653606500174,12.78038461538462,16.52674884615384,170.34858333333332,-0.001341666666666667,5.25,South America,91.21951,82.43903,64.7343,92.15686,89.47369,86.05769,11.809705501317268,NA,NA,107.33333333333333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,5.25
Chile,2007,3.1643272883172577,7531725,8598415487298038,0.0019302369717321848,3741736,590.3,5515036,5515036,775103.625,164654.9575,586589,1560435.71,1720.7371193881163,1036.2986861991958,854.7289518962538,7061.828,1790.406,6050,1219.717,1544.926,NA,0.73269501925,0.2176672735,NA,NA,NA,109886.944,90684.143,173.569,6652584.441,5490041.832,10507.911,20.817,25.152,4.413,7.861,7.008,24578.811,27.104,17406.735,19.195,7172.076,7.909,7.498,4.32,11.607207334426466,11.415137791711892,9.25988368103222,39.9940523171628,17.45256704980844,19.614428735632167,173.8896666666667,0.009291666666666667,6,South America,90.7767,87.37864,58.9372,92.23301,88.03828,85.09615,12.575378675032034,NA,NA,60.083333333333336,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,4.25
Chile,2008,13.322329742022438,5147491.4375,40785545010360230,0.001899899227733929,3343773.5,1370.45,5579198.5,5579198.5,767758,226810,547187.25,1217591.9875,1298.4426343927896,1060.6093890731752,818.7387321289673,7901.75,1861.536,6826,1178.323,2680.072,NA,0.784319646,0.335921007,NA,NA,NA,113806.103,93773.26,179.484,6815653.351,5615920.556,10748.979,26.823,24.547,8.723,7.088,7.75,24144.095,25.747,20454.688,21.813,3689.407,3.934,-6.965,-3.881,11.642251428410365,11.448635019725955,9.282566052301046,29.1220443993716,32.58267175572519,33.70876145038169,183.30625000000006,-0.03278333333333333,8.25,South America,90.7767,84.46602,58.65385,92.71844,88.46154,80.28846,72.74323716121565,NA,NA,35.416666666666664,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,0.125
Chile,2009,2.480412409301626,5950164.975,4772877757393853,0.0018534751390338292,4021305.75,1652.4,6600155.75,6600155.75,601485.75,185538.4125,585273.25,1428903.25,1479.9922264592385,815.1634076943925,622.991258733581,8406.345,1314.186,7416,742.933,4259.785,NA,0.82151362925,0.479197484,NA,NA,NA,111998.714,96548.024,172.526,6634571.223,5719304.424,10220.085,21.198,22.679,1.498,-1.507,11.053,19916.743,20.629,24011.251,24.87,-4094.508,-4.241,3.313,1.92,11.626242668068453,11.477795821567476,9.232110180748549,28.0864075950764,31.598494208494223,33.634777606177614,122.67990000000002,0.015366666666666666,0.5,South America,89.47369,85.16747,66.82465,92.3445,88.15166,79.14692,36.06784536594879,NA,NA,57,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,0.125
Chile,2010,-3.861397183872237,10618551,10065158250590372,0.0019843377613346512,5781492.75,2186.325,8942267.75,8942267.75,849440.5,275880.25,550962.5,1676283.25,1504.7591817259888,1010.1733886258639,762.5223193663212,12136.414,1967.622,11187,1455.226,7823.652,NA,0.8432480732500001,0.66062632,NA,NA,NA,118521.566,111398.772,218.322,6945737.978,6528319.749,12794.376,23.16,24.855,1.408,2.941,8.305,25608.04,22.988,26009.855,23.348,-401.814,-0.361,3.151,1.443,11.68285021456005,11.620871583075246,9.45676097835423,27.2231152172512,22.49457831325302,26.361271485943774,136.88286666666667,0.014325,3.25,South America,90.47619,86.60287,68.24644,91.38756,88.15166,82.93839,19.479355807383833,NA,0.00782,66.33333333333333,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,0.125
Chile,2011,5.738608069801813,11230084.5975,9546830174909180,0.0020139533522147,6695386.895,2314.8,9173541.845,9173541.845,1531447.5,352378.25,522869,2406694.75,1973.7828463601768,1544.9665774529963,1255.9734904483325,16218.292,2861.251,15212,2321.644,11141.462,NA,0.83423045275,0.73323535425,NA,NA,NA,125773.904,121933.107,252.101,7289483.297,7066882.053,14611.034,24.631,23.198,3.335,4.388,7.3,29538.7,24.225,27805.329,22.804,1733.371,1.422,-6.912,-2.742,11.742241161348188,11.711227870063492,9.58953227568327,27.1741111372227,24.20257936507937,30.077896825396813,158.63047500000002,-0.010366666666666668,5.25,South America,90.04739,85.30806,62.08531,91.46919,88.73239,82.6291,19.87948684997303,NA,0.00732,24.083333333333332,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,0.125
Chile,2012,8.827338397116069,16998201.5,13399448390132450,0.002054638921259064,10394823,2967.725,14478498,14478498,1751548.75,223223.0925,343923.3675,1955081.1875,1504.9863612329643,1520.1438735696452,1348.3107487497355,17997.757,3023.125,17076,2577.883,12963.025,NA,0.8520861065,0.7752146795,NA,NA,NA,132479.663,129906.904,267.028,7594790.679,7447299.613,15308.175,26.36,21.937,2.999,1.457,6.595,30892.91,23.781,30008.083,23.1,884.827,0.681,-11.822,-4.427,11.794184425835658,11.774573349822182,9.636142278411265,30.360631476845,17.815490196078425,24.584285490196052,141.875375,-4.999999999999912e-5,5,South America,90.99526,86.25592,57.8199,92.41706,88.73239,83.09859,11.507571935010791,NA,0.00792,55.75,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,EM,0.125
