country,year,real_interest_rate,yearQ,quarter,total_debt,debt_to_GDP,fx,nonbank_domestic_debt,bank_domestic_debt,official_domestic_debt,domestic_debt,nonbank_foreign_debt,bank_foreign_debt,official_foreign_debt,foreign_debt,woe_country_code,GDP_cte,GDP_cur,GDP_per_cap_cte,inflation_mean,inflation_end,unemployment,lending_borroeing_rate,account_balance,develop,ln_GDP_cte,ln_GDP_cur,ln_GDP_per_cap_cte,taxes,vix_EUA,vix_EUR,Scale,nominal_rate,GDP_per_cap_cur_USD,ln_GDP_per_cap_cur,yearnum,post_08,post_09,post_15,post_16,post_17,ticker,fx_volatility,less_20,bet_20_40,bet_40_60,bet_60_80,bet_80_100,more_100,fx_return,int_liq
Italy,2014,3.917647828,2014Q4,4,2207.41475,136,1.30425,715.89425,666.17625,1487.62125,1487.62125,473.3685,143.94375,102.481,719.7935,136,-0.005,2158.198,-0.453,2.34E-04,0,12.608,-2.954,1.899,AM,NA,7.677028893,NA,32.69595753,14.13121094,18.28192188,Units,0.05,35518.41529,10.47780658,2014,YES,YES,NO,NO,NO,13,0.030787501,NO,NO,NO,NO,NO,YES,0.02089092,47688.71925
Italy,2015,3.167866234,2015Q4,4,2256.802,137.425,1.10095,681.597,668.5825,1490.8335,1490.8335,496.73025,131.32375,137.9145,765.9685,136,0.778,2197.639,0.757,1.08E-04,1.00E-04,11.917,-2.552,1.421,AM,-0.251028755,7.695138881,-0.278392026,32.70388705,16.72101167,23.99266615,Units,0.05,30230.2263,10.31659757,2015,YES,YES,YES,NO,NO,13,0.024209957,NO,NO,NO,NO,NO,YES,-0.019378953,47033.69298
Italy,2016,2.335325877,2016Q4,4,2296.43175,136.5,1.104725,652.18875,661.056,1545.04375,1545.04375,468.804,131.63125,150.953,751.388,136,1293,2249.114,1511,-5.00E-05,4.97E-04,11.667,-2.404,2.594,AM,7.164720379,7.71829164,7.320526962,32.20611634,15.86348837,23.59033488,Units,0,30939.71425,10.33979589,2016,YES,YES,YES,YES,NO,13,0.020675926,NO,NO,NO,NO,NO,YES,-0.184658704,44803.13269
Italy,2017,2.258088639,2017Q4,4,2343.40775,136.275,1.14755,643.8705,640.5895,1619.605,1619.605,424.08075,133.767,165.955,723.80275,136,1668,2329.691,1796,1.326,9.89E-04,11.267,-2.445,2.575,AM,7.419380583,7.75349092,7.493317249,32.07456114,11.09089147,14.76677791,Units,0,32406.72032,10.3861211,2017,YES,YES,YES,YES,YES,13,0.040600422,NO,NO,NO,NO,NO,YES,0.00341714,48918.64155
Italy,2018,1.766356143,2018Q4,4,2383.9355,135.675,1.175125,629.54625,647.8755,1666.497,1666.497,389.1665,130.67225,197.5995,717.4385,136,0.798,2405.497,0.974,1.243,1.175,10.625,-2.199,2.492,AM,-0.225646682,7.785511814,-0.026343975,31.31487791,16.56910156,16.33180938,Units,0,34520.08516,10.44929661,2018,YES,YES,YES,YES,YES,13,0.026075771,NO,NO,NO,NO,NO,YES,0.037318635,51330.74857
Italy,2019,1.674128204,2019Q4,4,2427.7665,136.525,1.11845,623.9445,663.8495,1692.0585,1692.0585,409.84,146.99525,178.8725,735.708,136,0.301,2454.809,0.508,6.34E-04,4.84E-04,9.95,-1.639,2.957,AM,-1.200645014,7.805804237,-0.677273831,NA,15.38300781,15.04932422,Units,0,33189.5658,10.40999082,2019,YES,YES,YES,YES,YES,13,0.010954273,NO,NO,NO,NO,NO,YES,0.023465589,55341.38713
Japan,2004,2.899232098,2004Q4,4,757923.5425,145.4948359,0.009356959,364099.3803,268657.5,728101.8803,728101.8803,14328.37675,2843.16025,12650.12475,29821.66225,158,2205,3872.397,2125,-1.00E-05,5.16E-04,4.733,-5.881,3.781,AM,7.698482788,8.261628974,7.661527081,48.14289473,15.45679389,18.88629771,Units,0,37688.72234,10.53711619,2004,NO,NO,NO,NO,NO,18,2.701821416,NO,NO,NO,NO,NO,YES,NA,NA
Japan,2005,2.74280614,2005Q4,4,773116.4475,147.4642914,0.008921963,367346.442,269777.5,733981.442,733981.442,20159.5665,3781.83625,15193.603,39135.0055,158,1663,4059.4,1649,-2.83E-04,-7.50E-04,4.425,-4.963,3.578,AM,7.416378479,8.308790458,7.407924323,49.53497346,12.77984615,14.031135,Units,0,37217.64873,10.52453836,2005,NO,NO,NO,NO,NO,18,4.996411181,NO,NO,NO,NO,NO,YES,NA,NA
Japan,2006,2.570922086,2006Q4,4,772145.315,146.5544728,0.008528295,363593.714,280877.5,726463.714,726463.714,26105.1585,3693.4205,15883.02225,45681.601,158,1420,4241.64,1425,2.52E-04,3.59E-04,4.117,-3.492,3.853,AM,7.258412151,8.352705266,7.261927093,51.20363634,12.78038462,16.52674885,Units,0.25,35433.98896,10.47542678,2006,NO,NO,NO,NO,NO,18,2.043377122,NO,NO,NO,NO,NO,YES,-0.048755584,NA
Japan,2007,2.631929162,2007Q4,4,766516.4525,144.1665312,0.008519624,353249.0695,285275,708974.0695,708974.0695,36126.8065,3661.012,17754.5645,57542.383,158,1654,4427.641,1645,6.30E-05,5.71E-04,3.833,-3.21,4.698,AM,7.410951876,8.395622216,7.405495663,50.23796662,17.45256705,19.61442874,Units,0.5,35275.22843,10.47093625,2007,NO,NO,NO,NO,NO,18,3.705193717,NO,NO,NO,NO,NO,YES,-0.04616022,NA
Japan,2008,2.919028021,2008Q4,4,765117.18,146.9735935,0.009998879,335629.5983,295850,695607.0983,695607.0983,45093.694,3728.856,20687.5315,69510.08175,158,-1094,4464.397,-1043,1.384,1.054,3.983,-4.531,2.831,AM,NA,8.403889434,NA,45.97368459,32.58267176,33.70876145,Units,0.1,39339.29757,10.57997924,2008,YES,NO,NO,NO,NO,18,5.383375961,NO,NO,NO,NO,NO,YES,-0.001017726,NA
Japan,2009,2.348964468,2009Q4,4,796663.57,162.7251664,0.010654459,330027.2525,337415,734987.2525,734987.2525,41500.9,3046.608,17128.80975,61676.3175,158,-5416,4254.78,-5311,-1.35,-2.03,5.075,-10.192,2.777,AM,NA,8.355798336,NA,42.11016366,31.59849421,33.63477761,Units,0.1,40855.17564,10.61778879,2009,YES,YES,NO,NO,NO,18,3.573034546,NO,NO,NO,NO,NO,YES,0.147942082,NA
Japan,2010,3.560983326,2010Q4,4,843656.8475,168.5648661,0.011569605,335037.77,372040,782307.77,782307.77,38696.1225,2492.7745,20160.181,61349.0775,158,4192,4484.786,4156,-7.21E-04,-2.48E-04,5.058,-9.534,3.877,AM,8.340933226,8.408446059,8.332308352,46.44068401,22.49457831,26.36127149,Units,0.05,44507.67639,10.70341696,2010,YES,YES,NO,NO,NO,18,4.027881999,NO,NO,NO,NO,NO,YES,0.061530977,NA
Japan,2011,3.229311638,2011Q4,4,887802.545,180.5791975,0.012583569,334727.3558,391627.5,808884.8558,808884.8558,52593.7085,2908.809,23415.1715,78917.68925,158,-0.115,4573.186,-0.3,-2.73E-04,-2.95E-04,4.583,-9.441,2.109,AM,NA,8.427965396,NA,47.67842883,24.20257937,30.07789683,Units,0.05,48167.99727,10.78245012,2011,YES,YES,NO,NO,NO,18,2.482113003,NO,NO,NO,NO,NO,YES,0.079099202,NA
Japan,2012,2.185700285,2012Q4,4,936775.81,189.2399579,0.012307198,344263.0963,407735,848855.5963,848855.5963,55942.6885,3855.748,28121.777,87920.21375,158,1495,4730.59,1717,-5.60E-05,-2.39E-04,4.325,-8.613,9.62E-04,AM,7.309881486,8.461805209,7.448333861,48.97020845,17.8154902,24.58428549,Units,0.05,48603.47665,10.79145034,2012,YES,YES,NO,NO,NO,18,2.017092462,NO,NO,NO,NO,NO,YES,0.080578386,NA
Japan,2013,1.642399108,2013Q4,4,973034.2725,193.2624639,0.010134432,348305.668,387187.5,884518.168,884518.168,51264.61875,2788.57825,34462.908,88516.1045,158,2000,4909.869,2176,3.43E-04,1.443,4.008,-7.911,8.91E-04,AM,7.60090246,8.49900254,7.685243608,50.96417569,14.22903101,18.53333062,Units,0.05,40454.44746,10.60793187,2013,YES,YES,NO,NO,NO,18,3.959275821,NO,NO,NO,NO,NO,YES,-0.022456039,1237217.762
Japan,2014,-0.517122124,2014Q4,4,1008831.113,196.3366862,0.009256741,342339.1083,363285,917021.6083,917021.6083,50156.87475,4875.12125,36777.5085,91809.50425,158,0.375,5019.478,0.543,2.761,2.504,3.583,-5.636,7.59E-04,AM,-0.980829253,8.521081223,-0.610645959,48.67226268,14.13121094,18.28192188,Units,0.05,38109.41211,10.54821657,2014,YES,YES,NO,NO,NO,18,5.758049031,NO,NO,NO,NO,NO,YES,-0.21439441,1231009.767
Japan,2015,-0.981506242,2015Q4,4,1044350.815,196.543254,0.008281966,331094.684,327052.5,938649.684,938649.684,56541.854,9370.77125,39788.50625,105701.131,158,1223,5133.759,1336,7.93E-04,1.57E-04,3.375,-3.807,3.108,AM,7.109062136,8.543593418,7.197435354,46.92562328,16.72101167,23.99266615,Units,0.05,34524.46986,10.44942362,2015,YES,YES,YES,NO,NO,18,2.013132115,NO,NO,NO,NO,NO,YES,-0.094816405,1207019.204
Japan,2016,0.772258359,2016Q4,4,1069433.578,199.7182881,0.0092629,292248.5863,298697.5,955956.0863,955956.0863,64604.41975,11247.884,37625.18775,113477.4912,158,0.522,5213.99,0.536,-1.14E-04,2.86E-04,3.108,-3.697,4.021,AM,-0.650087691,8.559100677,-0.623621118,46.54570071,15.86348837,23.59033488,Units,0.05,38761.81815,10.56519097,2016,YES,YES,YES,YES,NO,18,5.801770042,NO,NO,NO,NO,NO,YES,-0.117698608,1188326.844
Japan,2017,1.225590484,2017Q4,4,1093133.158,200.2189384,0.008897901,297356.299,275350,970453.799,970453.799,65873.431,9953.457,46852.47075,122679.3585,158,2168,5427.365,2341,4.68E-04,5.53E-04,2.825,-3.116,4.15,AM,7.681560363,8.599209028,7.758333467,48.60577458,11.09089147,14.76677791,Units,-0.1,38386.51115,10.5554614,2017,YES,YES,YES,YES,YES,18,1.801131579,NO,NO,NO,NO,NO,YES,0.105899277,1232243.917
Japan,2018,NA,2018Q4,4,1108206.698,202.5811104,0.009076671,296649.5418,256877.5,974867.0418,974867.0418,69360.4965,14259.097,49720.0625,133339.6558,158,0.323,5577.565,0.522,9.79E-04,8.26E-04,2.442,-2.429,3.537,AM,-1.130102956,8.62650758,-0.650087691,49.28811971,16.56910156,16.33180938,Units,-0.1,39159.42356,10.57539638,2018,YES,YES,YES,YES,YES,18,2.324653558,NO,NO,NO,NO,NO,YES,-0.04102076,1238935.321
Japan,2019,NA,2019Q4,4,1125337.625,203.1360733,0.009182513,287125.1548,245417.5,978697.6548,978697.6548,73046.66925,16886.24575,56707.0555,146639.9703,158,0.654,5711.929,0.897,4.77E-04,4.78E-04,2.358,-2.825,3.617,AM,-0.424647928,8.650312074,-0.108699417,NA,15.38300781,15.04932422,Units,-0.1,40246.88013,10.60278777,2019,YES,YES,YES,YES,YES,18,1.604353135,NO,NO,NO,NO,NO,YES,0.019695486,1284973.739
"Korea, Rep.",2004,2.692081299,2004Q4,4,131168.8303,14.83174801,8.93E-04,34881.809,72390,115890.309,115890.309,1115.24875,3932.856,10230.41725,15278.52125,542,5197,1051.368,4781,3.591,3.035,3.658,9.00E-05,3.693,AM,8.555836815,6.957847452,8.472405009,NA,15.45679389,18.88629771,Units,3.25,NA,NA,2004,NO,NO,NO,NO,NO,19,40.42043465,YES,NO,NO,NO,NO,NO,NA,NA
"Korea, Rep.",2005,4.505016532,2005Q4,4,178122.7175,18.99924327,9.77E-04,67535.029,83362,165591.279,165591.279,1307.127,4715.151,6509.1605,12531.43875,542,4309,1130.825,4088,2.754,2.619,3.75,8.23E-04,1.306,AM,8.368461138,7.030702734,8.315811132,NA,12.77984615,14.031135,Units,3.75,NA,NA,2005,NO,NO,NO,NO,NO,19,15.31102302,YES,NO,NO,NO,NO,NO,NA,NA
"Korea, Rep.",2006,6.224588621,2006Q4,4,214296.3903,21.68211763,0.001050733,97824.07075,91378.75,201142.3208,201142.3208,3226.55825,4945.18225,4982.329,13154.0695,542,5264,1226.38,4713,2.242,2.089,3.475,1.033,1.99E-04,AM,8.568646473,7.11182202,8.458079927,NA,12.78038462,16.52674885,Units,4.5,NA,NA,2006,NO,NO,NO,NO,NO,19,18.11567902,NO,YES,NO,NO,NO,NO,0.086250446,NA
"Korea, Rep.",2007,4.034859563,2007Q4,4,231257.4835,21.92684616,0.001075708,106437.5153,90707,208224.2653,208224.2653,8050.26575,9437.9715,5544.9805,23033.21825,542,5800,1332.361,5266,2.535,3.607,3.258,2.075,8.93E-04,AM,8.665613197,7.194707835,8.56902634,NA,17.45256705,19.61442874,Units,5,NA,NA,2007,NO,NO,NO,NO,NO,19,9.442827242,NO,YES,NO,NO,NO,NO,0.069929589,NA
"Korea, Rep.",2008,4.222685184,2008Q4,4,248860.3488,21.91211399,8.97E-04,118760.337,82858.25,213766.337,213766.337,12226.62825,15942.86675,6924.51625,35094.01175,542,3013,1399.2,2234,4.674,4.139,3.175,1.457,1.67E-04,AM,8.010691539,7.243655924,7.71154898,NA,32.58267176,33.70876145,Units,3,NA,NA,2008,YES,NO,NO,NO,NO,19,165.7566122,NO,YES,NO,NO,NO,NO,0.023217688,NA
"Korea, Rep.",2009,1.969452026,2009Q4,4,304186.85,25.78784098,8.04E-04,144543.2713,97867.75,268558.7713,268558.7713,16516.9395,11370.3115,7740.82725,35628.07875,542,0.793,1421.043,0.275,2.757,2.801,3.633,1.70E-05,3.506,AM,-0.231932057,7.259146388,-1.290984181,NA,31.59849421,33.63477761,Units,2,NA,NA,2009,YES,YES,NO,NO,NO,19,99.99571961,NO,YES,NO,NO,NO,NO,-0.199167712,NA
"Korea, Rep.",2010,2.700250556,2010Q4,4,362342.9,28.32583511,8.67E-04,178320.5413,107514,310026.2913,310026.2913,25471.671,15946.78575,10898.15225,52316.60875,542,6805,1535.428,6274,2.939,3.034,3.708,1.467,2.443,AM,8.825412915,7.336564449,8.744169389,NA,22.49457831,26.36127149,Units,2.5,NA,NA,2010,YES,YES,NO,NO,NO,19,35.16931693,NO,YES,NO,NO,NO,NO,-0.11595127,NA
"Korea, Rep.",2011,4.418990751,2011Q4,4,397450.7,29.10140176,8.91E-04,210991.673,102476.25,331971.423,331971.423,33282.9645,15905.964,16290.3485,65479.277,542,3686,1625.275,2891,4.026,4.159,3.408,1.622,1.328,AM,8.212297138,7.393432311,7.969357742,NA,24.20257937,30.07789683,Units,3.25,NA,NA,2011,YES,YES,NO,NO,NO,19,34.02897193,NO,YES,NO,NO,NO,NO,0.072965087,NA
"Korea, Rep.",2012,4.092791268,2012Q4,4,451975.55,31.7302328,8.97E-04,250671.161,107619.5,384345.161,384345.161,31902.19425,12483.0955,23245.0995,67630.389,542,2403,1696.247,1866,2.187,1.426,3.225,1.49,3.816,AM,7.784473236,7.436173443,7.531552381,NA,17.8154902,24.58428549,Units,2.75,NA,NA,2012,YES,YES,NO,NO,NO,19,27.43135892,NO,YES,NO,NO,NO,NO,0.027210538,NA
"Korea, Rep.",2013,3.588241715,2013Q4,4,506945.625,34.36896948,9.13E-04,288860.6485,120460.25,439419.8985,439419.8985,29911.76075,12342.01325,25271.95225,67525.7265,542,3165,1780.629,2696,1.301,1.143,3.1,6.19E-04,5.636,AM,8.059908335,7.484721952,7.899524472,NA,14.22903101,18.53333062,Units,2.5,NA,NA,2013,YES,YES,NO,NO,NO,19,28.88131016,NO,YES,NO,NO,NO,NO,0.006697879,NA
"Korea, Rep.",2014,3.326270741,2014Q4,4,559434.65,36.29437697,9.46E-04,330654.5325,133428.25,490040.5325,490040.5325,17050.633,9147.1885,43196.296,69394.1175,542,3202,1871.663,2556,1.275,8.33E-04,3.492,3.97E-04,5.594,AM,8.071530894,7.534582619,7.846198815,NA,14.13121094,18.28192188,Units,2,NA,NA,2014,YES,YES,NO,NO,NO,19,29.30479782,NO,YES,NO,NO,NO,NO,0.017564363,NA
"Korea, Rep.",2015,0.337001849,2015Q4,4,629367.35,38.82834873,8.74E-04,380543.287,146597.5,555340.287,555340.287,14965.5675,9355.845,49705.65,74027.063,542,2809,1944.273,2268,7.06E-04,1.132,3.592,5.22E-04,7.172,AM,7.940583827,7.572643407,7.726653665,NA,16.72101167,23.99266615,Units,1.5,NA,NA,2015,YES,YES,YES,NO,NO,19,36.51002523,NO,YES,NO,NO,NO,NO,0.03467986,NA
"Korea, Rep.",2016,1.354559423,2016Q4,4,673103.125,39.3740463,8.70E-04,419447.8313,158930,596474.5813,596474.5813,10187.2045,6858.387,59582.95225,76628.54375,542,2947,2022.294,2539,9.72E-04,1.337,3.675,1.646,6.528,AM,7.988542983,7.61198779,7.839525582,NA,15.86348837,23.59033488,Units,1.25,NA,NA,2016,YES,YES,YES,YES,NO,19,35.49343764,NO,YES,NO,NO,NO,NO,-0.083167756,NA
"Korea, Rep.",2017,1.2266202,2017Q4,4,671648.7,37.36454321,8.94E-04,416920.383,152771,587325.133,587325.133,15021.827,6600.256,62701.48375,84323.567,542,3160,2125.48,2870,1.944,1.408,3.683,2.188,4.633,AM,8.058327307,7.661752938,7.962067309,NA,11.09089147,14.76677791,Units,1.5,NA,NA,2017,YES,YES,YES,YES,YES,19,24.52008564,NO,YES,NO,NO,NO,NO,-0.004472937,NA
"Korea, Rep.",2018,3.176420287,2018Q4,4,689698.6,36.7460407,9.08E-04,442663.586,136771,597048.336,597048.336,18772.3565,10369.578,63508.32875,92650.264,542,2665,2235.287,2178,1.476,1.321,3.833,2.569,4.502,AM,7.887959337,7.71212491,7.686162303,NA,16.56910156,16.33180938,Units,1.75,NA,NA,2018,YES,YES,YES,YES,YES,19,27.00082935,NO,YES,NO,NO,NO,NO,0.027027009,NA
"Korea, Rep.",2019,4.420374994,2019Q4,4,764724.9813,40.01026075,8.60E-04,500327.8198,139345.5,663288.5698,663288.5698,16783.0115,15593.909,69059.49075,101436.4115,542,2033,2320.498,1831,3.83E-04,7.38E-04,3.783,8.62E-04,3.69,AM,7.617267814,7.749537097,7.512617545,NA,15.38300781,15.04932422,Units,1.25,NA,NA,2019,YES,YES,YES,YES,YES,19,29.27402852,NO,NO,YES,YES,NO,NO,0.015966951,NA
Netherlands,2004,1.527566859,2004Q4,4,266.73025,51.075,1.260225,56.83925,58.42675,116.032,116.032,91.59575,29.76175,29.34125,150.69825,138,1983,608843,1573,1.385,1.255,5.665,-1.825,7.56,AM,7.592366129,13.31931571,7.360739903,23.82703591,15.45679389,18.88629771,Units,2,40362.39478,10.60565381,2004,NO,NO,NO,NO,NO,13,0.026680001,NO,NO,YES,YES,NO,NO,NA,NA
Netherlands,2005,0.766842834,2005Q4,4,274.97525,50.725,1.222375,51.716,60.34975,112.5575,112.5575,81.44075,38.64025,42.33675,162.41775,138,2047,640656,1749,1.491,1.947,5.882,-3.96E-04,7.047,AM,7.624130586,13.37024793,7.466799475,26.09344257,12.77984615,14.031135,Units,2.25,41979.05585,10.6449261,2005,NO,NO,NO,NO,NO,13,0.032326581,NO,NO,YES,YES,NO,NO,NA,NA
Netherlands,2006,0.956074251,2006Q4,4,272.05225,47.6,1.266175,44.48425,57.57075,102.483,102.483,79.2145,32.08375,58.27075,169.56925,138,3462,682894,3280,1.653,1.713,5.014,9.90E-05,9.085,AM,8.149601736,13.43409493,8.095598701,25.72316551,12.78038462,16.52674885,Units,3.5,44863.35063,10.7113765,2006,NO,NO,NO,NO,NO,13,0.024366559,NO,NO,YES,YES,NO,NO,-0.030964311,NA
Netherlands,2007,2.480558655,2007Q4,4,270.41725,44.625,1.393075,43.71,57.06575,101.57675,101.57675,75.535,29.39425,63.911,168.8405,138,3772,727690,3621,1.587,1.593,4.161,-9.20E-05,6.886,AM,8.235360644,13.49763041,8.19450551,26.93139112,17.45256705,19.61442874,Units,4,51733.44213,10.8538597,2007,NO,NO,NO,NO,NO,13,0.027701326,NO,NO,YES,YES,NO,NO,0.034592375,NA
Netherlands,2008,2.246040109,2008Q4,4,297.7025,46.625,1.4949,53.968,59.358,114.77175,114.77175,75.2415,29.3015,78.38775,182.93075,138,2172,757956,1877,2.212,1.658,3.663,2.01E-04,4.966,AM,7.683403681,13.53838062,7.537430037,25.32757903,32.58267176,33.70876145,Units,2.5,57644.47997,10.96204977,2008,YES,NO,NO,NO,NO,13,0.050659109,NO,NO,YES,YES,NO,NO,0.091093444,NA
Netherlands,2009,1.75875004,2009Q4,4,361.50425,57.025,1.412275,60.91175,65.58025,127.83775,127.83775,101.5425,39.19175,92.93225,233.6665,138,-3667,735726,-4137,9.72E-04,6.94E-04,4.359,-5.086,5.415,AM,NA,13.50861305,NA,26.11362101,31.59849421,33.63477761,Units,1,52514.02712,10.8688356,2009,YES,YES,NO,NO,NO,13,0.037734828,NO,NO,YES,YES,NO,NO,0.068114924,NA
Netherlands,2010,0.802043846,2010Q4,4,371.08025,58.75,1.319,75.46725,77.69075,154.12975,154.12975,70.351,38.78325,107.816,216.9505,138,1341,754280,0.796,0.00093,1.806,4.995,-5.246,6.934,AM,7.201170883,13.53351893,-0.228156093,26.21854357,22.49457831,26.36127149,Units,1,50950.03434,10.83860071,2010,YES,YES,NO,NO,NO,13,0.034751286,NO,NO,YES,YES,NO,NO,-0.058504895,NA
Netherlands,2011,1.802856583,2011Q4,4,392.845,60.65,1.37755,100.28175,81.24625,183.1345,183.1345,43.6615,41.1855,124.8635,209.7105,138,1550,781970,1057,2.47,2.451,4.984,-4.427,8.535,AM,7.34601021,13.56957166,6.963189986,25.11270846,24.20257937,30.07789683,Units,1,54159.34661,10.89968584,2011,YES,YES,NO,NO,NO,13,0.024170388,NO,NO,NO,YES,YES,NO,-0.070716452,NA
Netherlands,2012,0.176340343,2012Q4,4,419.8255,64.375,1.30175,120.55825,96.15325,218.6795,218.6795,26.2095,51.26225,123.674,201.146,138,-1031,788750,-1472,2.818,3.305,5.832,-3.918,10.194,AM,NA,13.57820469,NA,23.48678396,17.8154902,24.58428549,Units,0.75,50073.00566,10.82123733,2012,YES,YES,NO,NO,NO,13,0.020065393,NO,NO,NO,YES,YES,NO,0.042502994,NA
Netherlands,2013,0.217232459,2013Q4,4,443.89975,67.575,1.329525,112.597,100.71475,214.4795,214.4795,39.70425,53.39225,136.3235,229.42025,138,-0.127,801569,-0.42,2.556,1.31,7.257,-2.929,9.751,AM,NA,13.59432634,NA,22.82015819,14.22903101,18.53333062,Units,0.25,52184.06185,10.8625324,2013,YES,YES,NO,NO,NO,13,0.014814728,NO,NO,NO,YES,YES,NO,-0.058229307,NA
Netherlands,2014,NA,2014Q4,4,452.7405,67.85,1.30425,117.74825,103.13325,223.327,223.327,37.35725,70.26525,121.79125,229.4135,138,1424,828030,1124,3.20E-04,-1.40E-04,7.434,-2.152,8.172,AM,7.261225092,13.62680466,7.02464903,24.20447343,14.13121094,18.28192188,Units,0.05,52830.17423,10.87483779,2014,YES,YES,NO,NO,NO,13,0.030787501,NO,NO,NO,YES,YES,NO,0.02089092,NA
Netherlands,2015,NA,2015Q4,4,453.68175,66.5,1.10095,116.20225,106.444,238.52225,238.52225,9.394,77.10925,128.656,215.1595,138,1958,853035,1527,2.18E-04,4.52E-04,6.891,-2.025,6.293,AM,7.579678823,13.65655586,7.331060305,26.73532018,16.72101167,23.99266615,Units,0.05,45175.23189,10.71830425,2015,YES,YES,YES,NO,NO,13,0.024209957,NO,NO,NO,YES,YES,NO,-0.019378953,NA
Netherlands,2016,NA,2016Q4,4,440.11425,62.75,1.104725,105.9045,99.349,251.7815,251.7815,9.80125,61.11525,117.41625,188.333,138,2192,880758,1720,1.14E-04,7.60E-04,6.024,2.10E-05,8.061,AM,7.692569648,13.68853818,7.45007957,26.71044224,15.86348837,23.59033488,Units,0,46007.85292,10.73656738,2016,YES,YES,YES,YES,NO,13,0.020675926,NO,NO,NO,YES,YES,NO,-0.184658704,NA
Netherlands,2017,NA,2017Q4,4,422.19425,58.1,1.14755,87.03825,89.376,253.01275,253.01275,9.41375,33.55375,126.214,169.18175,138,2911,923466,2294,1.297,1.27,4.854,1.264,10.82,AM,7.976251944,13.73588926,7.738052298,29.55634975,11.09089147,14.76677791,Units,0,48675.22234,10.7929254,2017,YES,YES,YES,YES,YES,13,0.040600422,NO,NO,YES,YES,NO,NO,0.00341714,NA
Netherlands,2018,NA,2018Q4,4,407.52725,53.575,1.175125,76.2485,82.379,246.17375,246.17375,7.97225,25.2915,128.0895,161.3535,138,2597,970536,2003,1.602,1.881,3.839,1.491,10.875,AM,7.862112212,13.78560378,7.602401336,29.14733674,16.56910156,16.33180938,Units,0,53048.09621,10.87895426,2018,YES,YES,YES,YES,YES,13,0.026075771,NO,NO,YES,YES,NO,NO,0.037318635,NA
Netherlands,2019,NA,2019Q4,4,397.77575,49.875,1.11845,74.928,76.85425,237.625,237.625,5.11775,26.6135,128.41975,160.15075,138,1811,1005.337,1515,2.673,2.817,3.39,1.659,10.865,AM,7.501634458,6.913078088,7.323170718,NA,15.38300781,15.04932422,Units,0,52447.83144,10.86757427,2019,YES,YES,YES,YES,YES,13,0.010954273,NO,NO,YES,YES,NO,NO,0.023465589,NA
New Zealand,2004,4.166391328,2004Q4,4,35.105,23.59202251,0.669000828,18.32475,0,22.18425,22.18425,11.93775,0.121,0.86275,12.921,196,4435,107942,3097,2.306,2.653,4.025,4.467,-4.595,AM,8.397282895,11.58934932,8.03818918,52.71442125,15.45679389,18.88629771,Units,6.5,25420.23488,10.14330078,2004,NO,NO,NO,NO,NO,23,0.068042249,NO,YES,NO,NO,NO,NO,NA,NA
New Zealand,2005,5.615728138,2005Q4,4,34.156,21.64838167,0.69494909,16.58925,0,21.1845,21.1845,12.10275,0.11975,0.74925,12.9715,196,2563,114156,1412,3.038,3.23,3.8,5.106,-7.145,AM,7.848933726,11.64532121,7.252762418,54.92593113,12.77984615,14.031135,Units,7.25,27751.06547,10.23102951,2005,NO,NO,NO,NO,NO,23,0.033055634,NO,YES,NO,NO,NO,NO,NA,NA
New Zealand,2006,5.340128924,2006Q4,4,32.25825,19.49386926,0.644475219,14.011,0,18.9125,18.9125,12.36475,0.16925,0.81225,13.34575,196,2741,120835,1567,3.361,2.628,3.875,4.592,-7.189,AM,7.916078096,11.70218126,7.356918242,58.17246625,12.78038462,16.52674885,Units,7.25,26671.32942,10.19134446,2006,NO,NO,NO,NO,NO,23,0.064550775,YES,NO,NO,NO,NO,NO,0.037338363,NA
New Zealand,2007,3.115814307,2007Q4,4,30.1935,16.99580479,0.752599149,12.10475,0,16.4235,16.4235,12.42075,0.1555,1.194,13.77,196,3956,128990,3060,2.393,3.171,3.575,3.568,-6.849,AM,8.282988693,11.76749016,8.026170195,56.66803322,17.45256705,19.61442874,Units,8.25,32511.12666,10.38933767,2007,NO,NO,NO,NO,NO,23,0.060278328,YES,NO,NO,NO,NO,NO,-0.078317784,NA
New Zealand,2008,6.235817804,2008Q4,4,30.8885,16.36926347,0.700425006,11.4165,0,15.87675,15.87675,13.81025,0.158,1.0435,15.012,196,-0.403,130969,-1208,3.925,3.31,4,1.445,-7.752,AM,NA,11.78271593,NA,59.45357103,32.58267176,33.70876145,Units,5,31290.25372,10.35106195,2008,YES,NO,NO,NO,NO,23,0.197794062,YES,NO,NO,NO,NO,NO,0.143667356,NA
New Zealand,2009,3.95205057,2009Q4,4,40.23225,21.1150916,0.662749171,19.06825,0,22.93725,22.93725,15.4965,0.14625,1.6525,17.295,196,0.332,132406,-0.867,2.162,2.059,5.825,-1.841,-2.176,AM,-1.10262031,11.79362824,NA,55.99073109,31.59849421,33.63477761,Units,2.5,28205.73284,10.24728053,2009,YES,YES,NO,NO,NO,23,0.203148185,NO,YES,NO,NO,NO,NO,-0.074489263,NA
